time,U2,PEEQ_max,DAMAGET_max,DAMAGEC_max,SDEG_max,job_aug
0.4300008416175842,8.600016593933105,0.004316562321037,0.9879999756813048,0.4332205653190613,0.9881964921951294,sample_000
0.435006320476532,8.700126647949219,0.0044375071302056,0.9879999756813048,0.4498113691806793,0.9881964921951294,sample_000
0.440041035413742,8.800820350646973,0.0045423191040754,0.9879999756813048,0.4641890525817871,0.9881964921951294,sample_000
0.4450856745243072,8.901713371276855,0.0046416418626904,0.9879999756813048,0.4776735305786133,0.9881964921951294,sample_000
0.4500137567520141,9.000275611877441,0.0047458340413868,0.9879999756813048,0.49144047498703,0.9881964921951294,sample_000
0.4550328552722931,9.10065746307373,0.0048540532588958,0.9879999756813048,0.5057394504547119,0.9881891012191772,sample_000
0.4600795209407806,9.201590538024902,0.0049652666784822,0.9879999756813048,0.5204340815544128,0.9881891012191772,sample_000
0.4650256931781769,9.300514221191406,0.0050957407802343,0.9879999756813048,0.5380263924598694,0.9881891012191772,sample_000
0.4700759947299957,9.401519775390623,0.0052459370344877,0.9879999756813048,0.5584715008735657,0.9881891012191772,sample_000
0.4750365912914276,9.500732421875,0.0053882556967437,0.9879999756813048,0.5778442621231079,0.9882047772407532,sample_000
0.4800364971160888,9.600729942321776,0.0055384556762874,0.9879999756813048,0.5972063541412354,0.9882053136825562,sample_000
0.4850269258022308,9.700538635253906,0.005684683099389,0.9879999756813048,0.6159932017326355,0.9882053136825562,sample_000
0.4900010824203491,9.80002212524414,0.0058482983149588,0.9879999756813048,0.6366943717002869,0.9882053136825562,sample_000
0.4950044453144073,9.900089263916016,0.0060135279782116,0.9879999756813048,0.6565694212913513,0.9882053136825562,sample_000
0.5000185370445251,10.000370979309082,0.0061854762025177,0.9879999756813048,0.6772525906562805,0.9882053136825562,sample_000
0.5050316452980042,10.100632667541504,0.0063920733518898,0.9879999756813048,0.7018697261810303,0.9882053136825562,sample_000
0.5100085139274597,10.200170516967772,0.0065568313002586,0.9879999756813048,0.7214319705963135,0.9882053136825562,sample_000
0.5150822997093201,10.30164623260498,0.0067839482799172,0.9879999756813048,0.7467782497406006,0.98821222782135,sample_000
0.5201563239097595,10.403125762939451,0.0070574763230979,0.9879999756813048,0.7746389508247375,0.988215148448944,sample_000
0.5250653624534607,10.501307487487791,0.0075228987261652,0.9879999756813048,0.8287696242332458,0.988215148448944,sample_000
0.5300295948982239,10.600591659545898,0.0077450373210012,0.9879999756813048,0.8608818650245667,0.9882053136825562,sample_000
0.5351545810699463,10.703091621398926,0.0078708156943321,0.9879999756813048,0.8816764950752258,0.9882053136825562,sample_000
0.5402779579162598,10.805559158325195,0.0080040413886308,0.9879999756813048,0.9147710800170898,0.9882053136825562,sample_000
0.5450056791305542,10.900114059448242,0.0080666318535804,0.9879999756813048,0.938280463218689,0.9882899522781372,sample_000
0.5501160025596619,11.002320289611816,0.0082262139767408,0.9879999756813048,0.9470000267028807,0.9885796308517456,sample_000
0.5552784204483032,11.105568885803224,0.0084240175783634,0.9879999756813048,0.9470000267028807,0.988215148448944,sample_000
0.5601052641868591,11.202105522155762,0.0086494879797101,0.9879999756813048,0.9470000267028807,0.988215148448944,sample_000
